"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","selected","unique_id"
"178","Chrysophyllum marginatum","1","847397","Chrysophyllum marginatum","1","species","","","","Radlk.","Sapotaceae","Chrysophyllum","Chrysophyllum","1","marginatum","marginatum","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000856242","","Y","Accepted","Chrysophyllum marginatum","Chrysophyllum marginatum","Radlk.","847397","species","http://www.worldfloraonline.org/taxon/wfo-0000856242","","Sapotaceae","1","1","wfo","",true,288
"179","Cipura formosa","1","779836","Cipura formosa","1","species","","","","Ravenna","Iridaceae","Cipura","Cipura","1","formosa","formosa","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000788448;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:327058","","Y","Accepted","Cipura formosa","Cipura formosa","Ravenna","779836","species","http://www.worldfloraonline.org/taxon/wfo-0000788448;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:327058","","Iridaceae","1","1","wfo,wcvp","",true,290
"180","Cipura sp new species","","","[No match found]","","","","","","","","Cipura","","","new","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","",true,291
"181","Cissampelos pareira","1","598573","Cissampelos pareira","1","species","","","","L.","Menispermaceae","Cissampelos","Cissampelos","1","pareira","pareira","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000605874;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2722039","","Y","Accepted","Cissampelos pareira","Cissampelos pareira","L.","598573","species","http://www.worldfloraonline.org/taxon/wfo-0000605874;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2722039","","Menispermaceae","1","1","wfo,wcvp","",true,299
"182","Cistus crispus","1","599984","Cistus crispus","1","species","","","","L.","Cistaceae","Cistus","Cistus","1","crispus","crispus","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000607287;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2723349","","Y","Accepted","Cistus crispus","Cistus crispus","L.","599984","species","http://www.worldfloraonline.org/taxon/wfo-0000607287;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2723349","","Cistaceae","1","1","wfo,wcvp","",true,300
"183","Cistus ladanifer","1","600094","Cistus ladanifer","1","species","","","","L.","Cistaceae","Cistus","Cistus","1","ladanifer","ladanifer","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000607397;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2723459","","Y","Accepted","Cistus ladanifer","Cistus ladanifer","L.","600094","species","http://www.worldfloraonline.org/taxon/wfo-0000607397;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2723459","","Cistaceae","1","1","wfo,wcvp","",true,301
"184","Cistus parviflorus","1","600200","Cistus parviflorus","1","species","","","","Lam.","Cistaceae","Cistus","Cistus","1","parviflorus","parviflorus","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000607503;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2723561","","Y","Accepted","Cistus parviflorus","Cistus parviflorus","Lam.","600200","species","http://www.worldfloraonline.org/taxon/wfo-0000607503;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2723561","","Cistaceae","1","1","wfo,wcvp","",true,303
"185","Cistus salvifolius","0.98737368185461","600273","Cistus salviifolius","0.98737368185461","species","","","","L.","Cistaceae","Cistus","Cistus","1","salvifolius","salviifolius","0.91666666666667","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000607577;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2723633","","Y","Accepted","Cistus salviifolius","Cistus salviifolius","L.","600273","species","http://www.worldfloraonline.org/taxon/wfo-0000607577;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2723633","","Cistaceae","1","1","wfo,wcvp","",true,306
"186","Citrus aurantiifolia","1","1225671","Citrus aurantiifolia","1","species","","","","(Christm.) Swingle","Rutaceae","Citrus","Citrus","1","aurantiifolia","aurantiifolia","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0001242548","","Y","Accepted","Citrus aurantiifolia","Citrus aurantiifolia","(Christm.) Swingle","1225671","species","http://www.worldfloraonline.org/taxon/wfo-0001242548","","Rutaceae","1","1","wfo","",true,308
"187","Claytonia virginica","1","601895","Claytonia virginica","1","species","","","","L.","Montiaceae","Claytonia","Claytonia","1","virginica","virginica","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000609208;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2725315","","Y","Accepted","Claytonia virginica","Claytonia virginica","L.","601895","species","http://www.worldfloraonline.org/taxon/wfo-0000609208;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2725315","","Montiaceae","1","1","wfo,wcvp","",true,309
"188","Cleistocactus baumannii","1","601930","Cleistocactus baumannii","1","species","","","","(Lem.) Lem.","Cactaceae","Cleistocactus","Cleistocactus","1","baumannii","baumannii","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000609243;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2725353","","Y","Accepted","Cleistocactus baumannii","Cleistocactus baumannii","(Lem.) Lem.","601930","species","http://www.worldfloraonline.org/taxon/wfo-0000609243;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2725353","","Cactaceae","1","1","wfo,wcvp","",true,310
"189","Clematis cirrhosa","1","602380","Clematis cirrhosa","1","species","","","","L.","Ranunculaceae","Clematis","Clematis","1","cirrhosa","cirrhosa","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000609696;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2725797","","Y","Accepted","Clematis cirrhosa","Clematis cirrhosa","L.","602380","species","http://www.worldfloraonline.org/taxon/wfo-0000609696;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2725797","","Ranunculaceae","1","1","wfo,wcvp","",true,311
"190","Clematis flammula","1","602586","Clematis flammula","1","species","","","","L.","Ranunculaceae","Clematis","Clematis","1","flammula","flammula","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000609903;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2725991","","Y","Accepted","Clematis flammula","Clematis flammula","L.","602586","species","http://www.worldfloraonline.org/taxon/wfo-0000609903;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2725991","","Ranunculaceae","1","1","wfo,wcvp","",true,312
"191","Cethra alnifolia","0.9752518865735","879087","Clethra alnifolia","0.9752518865735","species","","","","L.","Clethraceae","Cethra","Clethra","0.85714285714286","alnifolia","alnifolia","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000887989;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:43188","","Y","Accepted","Clethra alnifolia","Clethra alnifolia","L.","879087","species","http://www.worldfloraonline.org/taxon/wfo-0000887989;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:43188","","Clethraceae","1","1","wfo,wcvp","",true,313
"192","Clethra lanata","1","880270","Clethra lanata","1","species","","","","M.Martens & Galeotti","Clethraceae","Clethra","Clethra","1","lanata","lanata","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:43298","","Y","Accepted","Clethra lanata","Clethra lanata","M.Martens & Galeotti","880270","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:43298","","Clethraceae","1","1","wcvp","",true,314
"193","Clusia arrudae","0.9752518865735","604775","Clusia arrudea","0.9752518865735","species","","","","Planch. & Triana ex Engl.","Clusiaceae","Clusia","Clusia","1","arrudae","arrudea","0.85714285714286","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2728280","","","Illegitimate","Clusia mexiae","Clusia mexiae","P.F.Stevens","1371502","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3227326","","Clusiaceae","1","2","wcvp","[HigherTaxa]",true,317
"194","Clusia grandiflora","1","604910","Clusia grandiflora","1","species","","","","Splitg.","Clusiaceae","Clusia","Clusia","1","grandiflora","grandiflora","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000612235;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2728407","","Y","Accepted","Clusia grandiflora","Clusia grandiflora","Splitg.","604910","species","http://www.worldfloraonline.org/taxon/wfo-0000612235;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2728407","","Clusiaceae","1","1","wfo,wcvp","",true,318
"195","Clusia insignis","1","604939","Clusia insignis","1","species","","","","Mart.","Clusiaceae","Clusia","Clusia","1","insignis","insignis","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000612264;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2728434","","Y","Accepted","Clusia insignis","Clusia insignis","Mart.","604939","species","http://www.worldfloraonline.org/taxon/wfo-0000612264;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2728434","","Clusiaceae","1","1","wfo,wcvp","",true,319
"196","Clusia nemorosa","1","605016","Clusia nemorosa","1","species","","","","G.Mey.","Clusiaceae","Clusia","Clusia","1","nemorosa","nemorosa","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000612341;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2728504","","Y","Accepted","Clusia nemorosa","Clusia nemorosa","G.Mey.","605016","species","http://www.worldfloraonline.org/taxon/wfo-0000612341;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2728504","","Clusiaceae","1","1","wfo,wcvp","",true,320
"197","Clusia renggerioides","1","605103","Clusia renggerioides","1","species","","","","Planch. & Triana","Clusiaceae","Clusia","Clusia","1","renggerioides","renggerioides","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000612428;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2728584","","Y","Accepted","Clusia renggerioides","Clusia renggerioides","Planch. & Triana","605103","species","http://www.worldfloraonline.org/taxon/wfo-0000612428;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2728584","","Clusiaceae","1","1","wfo,wcvp","",true,321
"198","Clusia schumburgkiana","0.98945108257249","605126","Clusia schomburgkiana","0.98945108257249","species","","","","(Planch. & Triana) Benth. ex Engl.","Clusiaceae","Clusia","Clusia","1","schumburgkiana","schomburgkiana","0.92857142857143","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000612451;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2728604","","","Accepted","Clusia schomburgkiana","Clusia schomburgkiana","(Planch. & Triana) Benth. ex Engl.","605126","species","http://www.worldfloraonline.org/taxon/wfo-0000612451;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2728604","","Clusiaceae","1","1","wfo,wcvp","",true,322
"199","Cnidoscolus souzae","1","890293","Cnidoscolus souzae","1","species","","","","McVaugh","Euphorbiaceae","Cnidoscolus","Cnidoscolus","1","souzae","souzae","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000899228;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:44240","","Y","Accepted","Cnidoscolus souzae","Cnidoscolus souzae","McVaugh","890293","species","http://www.worldfloraonline.org/taxon/wfo-0000899228;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:44240","","Euphorbiaceae","1","1","wfo,wcvp","",true,323
"200","Colchicum stevenii","1","1737169","Colchicum stevenii","1","species","","","","Kunth","Colchicaceae","Colchicum","Colchicum","1","stevenii","stevenii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:302954","","Y","Accepted","Colchicum stevenii","Colchicum stevenii","Kunth","1737169","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:302954","","Colchicaceae","1","1","wcvp","",true,324
"202","Combretum fruticosum","1","608970","Combretum fruticosum","1","species","","","","Stuntz","Combretaceae","Combretum","Combretum","1","fruticosum","fruticosum","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000616307","","Y","Accepted","Combretum fruticosum","Combretum fruticosum","Stuntz","608970","species","http://www.worldfloraonline.org/taxon/wfo-0000616307","","Combretaceae","1","1","wfo","",true,326
"203","Commelina erecta","1","353497","Commelina erecta","1","species","","","","L.","Commelinaceae","Commelina","Commelina","1","erecta","erecta","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000358795;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:233875","","Y","Accepted","Commelina erecta","Commelina erecta","L.","353497","species","http://www.worldfloraonline.org/taxon/wfo-0000358795;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:233875","","Commelinaceae","1","1","wfo,wcvp","",true,328
"204","Comocladia pinnatifolia","1","610227","Comocladia pinnatifolia","1","species","","","","L.","Anacardiaceae","Comocladia","Comocladia","1","pinnatifolia","pinnatifolia","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000617569;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2733771","","Y","Accepted","Comocladia pinnatifolia","Comocladia pinnatifolia","L.","610227","species","http://www.worldfloraonline.org/taxon/wfo-0000617569;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2733771","","Anacardiaceae","1","1","wfo,wcvp","",true,329
"205","Connarus suberosus","1","610928","Connarus suberosus","1","species","","","","Planch.","Connaraceae","Connarus","Connarus","1","suberosus","suberosus","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000618275;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2734454","","Y","Accepted","Connarus suberosus","Connarus suberosus","Planch.","610928","species","http://www.worldfloraonline.org/taxon/wfo-0000618275;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2734454","","Connaraceae","1","1","wfo,wcvp","",true,330
"206","Conocarpus erectus","1","610991","Conocarpus erectus","1","species","","","","L.","Combretaceae","Conocarpus","Conocarpus","1","erectus","erectus","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000618338;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2734516","","Y","Accepted","Conocarpus erectus","Conocarpus erectus","L.","610991","species","http://www.worldfloraonline.org/taxon/wfo-0000618338;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2734516","","Combretaceae","1","1","wfo,wcvp","",true,331
"207","Conostegia oerstediana","1","1064220","Conostegia oerstediana","1","species","","","","O.Berg ex Triana","Melastomataceae","Conostegia","Conostegia","1","oerstediana","oerstediana","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0001078766;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3019551","","Y","Synonym","Miconia oerstediana","Miconia oerstediana","(O.Berg ex Triana) Michelang.","1430605","species","http://www.worldfloraonline.org/taxon/wfo-1000005670;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3245377","","Melastomataceae","1","1","wfo,wcvp","",true,332
"208","Conostegia xalapensis","1","1216580","Conostegia xalapensis","1","species","","","","D.Don","Melastomataceae","Conostegia","Conostegia","1","xalapensis","xalapensis","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0001233239","","Y","Synonym","Miconia xalapensis","Miconia xalapensis","M.Gómez","1241367","species","http://www.worldfloraonline.org/taxon/wfo-0001258626","","Melastomataceae","1","1","wfo","",true,333
"209","Convolvulus althaeoides","1","1279211","Convolvulus althaeoides","1","species","","","","L.","Convolvulaceae","Convolvulus","Convolvulus","1","althaeoides","althaeoides","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0001297551;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:483708","","Y","Accepted","Convolvulus althaeoides","Convolvulus althaeoides","L.","1279211","species","http://www.worldfloraonline.org/taxon/wfo-0001297551;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:483708","","Convolvulaceae","1","1","wfo,wcvp","",true,335
